81,1.3,1.7,1.5,1.3,1.8,2,2.2,2.4,2,,1.7,2.3,2.3,1.8,1.8,2.2,3,2.1,,3.7,3.1,3,1.6,3.2,3.1,,6.5,3.4,2.6,2.8,2.7,2.3,2.3,2.5,2.1,2.3,2.4,2.1,,2,1.9,1.9,1.9,2.2,2,1.9,1.8,2
82,2.9,1.1,1.1,1.5,1.6,1.9,,1.9,2,2,1.9,2.1,2.2,1.9,1.6,1.6,1.8,1.7,2,2.1,2.1,2.3,2.3,2.2,2.4,2.6,1.5,1.4,1.4,1.2,1.1,0.8,1.1,1.6,1.2,0.8,2.3,1.6,1.6,2.9,2.4,2.3,2.2,2.4,1.9,2.3,2.5,2.4
83,2.2,,1.9,1.9,1.8,1.7,1.8,,1.6,1.7,1.8,1.7,1.9,1.7,1.9,1.6,1.5,,1.4,1.4,1.6,1.5,1.7,1.6,1.4,2.5,2.5,2.4,2.1,2,2.2,2.8,2.6,2.2,1.9,1.9,1.6,1.5,2.2,2,2.4,,1.9,1.9,1.9,2.1,2.2,2.1
84,3,,3.2,3.4,2.5,1.9,,1.8,1.9,,2.5,2.3,2.4,2.9,2.6,3.2,2.6,3.2,2.4,1.8,1.8,2.9,3.4,3.1,3.2,3.1,4,4.9,4.5,3.3,2.1,2.6,2.4,2.2,2.3,2.4,3.3,2.3,2,2.3,2.8,2.9,2.8,2.7,2.6,2.8,2.7,2.5
85,1.8,2.9,3,3.2,3,2.7,2.3,2.3,2.5,2.3,2.6,2.6,2.3,2.8,,2.4,1.7,1.7,2,1.9,2.2,2.1,1.9,2.4,2.2,2.5,1.8,1.8,1.8,2.4,2,2.5,2.4,3.3,2.8,2.8,3.2,3,3,3,2.9,3.3,3.2,3,2.9,3.3,3.1,2.7
86,1.9,2.2,1.9,1.9,2.3,2,2.2,2.4,2.2,1.8,2.1,2.3,2.2,2.3,2.2,2.4,2.1,2.5,2.3,2.2,2.9,2.6,2.4,2.2,2.4,3.3,2.4,2.3,1.6,1.3,1.4,2.8,2.9,2.8,3.1,2.6,2.5,2.6,2.2,2.9,3.4,3,3.4,3.3,2.9,2.7,3.6,2.8
87,2,2.8,1.3,1.9,1.7,1.3,0.9,0.7,0.4,0.7,1.4,0.6,1.5,1.3,0.9,1.9,2.2,,2.3,3.2,2.3,2.6,2.1,3.5,2.7,2.6,5.1,1.4,2.6,2.5,1.3,1.8,3.3,3.7,0.2,1.4,1.7,1.6,2.2,6,5.1,5.5,6.7,5,5.9,6.5,2.8,3.4
88,1.7,2.6,2.7,2.7,2.6,2.6,2.6,2.4,3.2,3.4,3.6,3.6,3.5,4,,4.5,4.2,3.8,,4.1,3.2,4.9,4,3.5,4,2.8,3.6,4.8,4,3.2,2.8,1.5,2,2.1,0.9,2.4,1.4,1.8,2.4,1.5,,1.3,,2.6,2.6,2.3,2.3,
89,2.5,1.9,2,2.3,2,2.1,2,1.9,2.3,2,1.7,1.6,1.9,1.9,1.9,2.5,2.4,1.9,1.9,2,1.7,2.5,1.7,2.9,2.9,2.9,2.7,2.1,3.3,2.4,1.9,1.4,1.6,2.1,1.8,2.9,1.7,1.3,1,1.4,1.3,1.6,1.7,1.7,1.4,1.3,1.3,1.6
90,1.5,2.5,2.5,3,2.6,2.7,2.7,2.6,3.2,3.1,2.9,2.9,2.9,2.9,3.4,3.7,4.1,4.2,4.2,4.9,4.7,4,3.7,4,4.2,5,5.3,4.9,3.2,3.5,,3.1,2.6,2.5,3,4.1,3.9,3.6,3.3,2.9,2.6,,2.5,2.4,,2.2,2.4,2.3
91,2.1,1.4,1.4,1.6,8.3,1.4,1.4,1.3,1.4,1.4,,1.4,,,1.6,2.8,2.6,1.4,1.4,1.3,1.3,1.3,,,1.3,1.2,1.5,1.7,2.2,,2.1,,,,,,,,,,,,,,,,,2.5
92,2,2.1,1.8,1.6,2,2,2.2,2,2.5,4.6,3.9,3.3,2.1,1.8,1.8,1.8,1.7,1.3,1.2,,1.7,1.2,1.7,1.8,,3.6,3.6,,,3.6,3,3,2.7,2.5,2.8,2.5,,2,,,2.3,3,2.8,2.5,2.6,2.5,,2
93,2.5,1.9,,,1.9,1.9,1.9,1.9,1.9,2,2,2,1.9,2,1.9,1.9,1.9,1.9,1.9,2.7,2.1,2,2.3,2.4,2.2,,2.1,2.2,2.1,2.1,2.1,,,,1.9,2.2,1.8,1.9,1.7,1.7,1.8,2.1,3.2,,2.4,2.4,2.3,2.4
94,2,2.5,2.8,2.5,2.4,2.4,2.2,2.2,2.4,2.6,2.7,2.7,2.5,2.2,2.2,2,2.1,2.1,2,1.9,2.1,1.9,1.6,2,2.1,2,1.9,1.7,1.8,2.2,2.2,1.9,1.9,1.9,1.9,2,1.9,2,1.9,1.9,1.6,1.8,1.9,1.9,2.1,2.1,2.2,1.8
95,0.9,1.5,1.1,1.2,1.7,3.7,2.1,2.1,,2.1,2.2,2.1,2.2,2.1,1.3,1.7,1.9,,1.7,2,1.9,2.3,1.7,1.4,2,2.1,1.4,1.2,1.2,1.3,2.7,1.5,1.9,2.3,3.8,2.7,3.1,2.6,2,1.4,2.1,2.2,1.9,2.1,2.2,2.6,2.4,2.2
96,3.5,1,1.6,0.9,1.1,2.5,2.3,2.6,2.5,1.5,2,1.3,1.3,1.1,1.5,1.4,2.4,1.2,1.4,2.9,2.8,2,2.1,1.6,1.9,2.8,2.5,2.5,1.6,2.2,2.3,2,1.2,1,0.8,1.1,1.6,1.8,1.6,1.3,1.4,1.3,1.4,,2.6,2.5,3,1.9
97,2.2,2.8,1.7,1.8,2.4,1,0.8,1.3,1.7,2.2,0.9,0.7,2.8,2.5,3.4,3.6,1.9,3.4,3.3,3.3,3.4,4.9,3.5,2.2,2.7,2.7,2,1.7,1.4,0.9,0.6,0.6,0.7,0.5,0.6,0.6,0.8,0.7,0.8,3,2.8,1.6,1.7,1.6,1.7,1.9,1.6,1.2
98,1.7,2.3,2.2,2.3,2.1,2.1,0.9,0.9,1.1,1.1,1.1,,1.1,1.2,1.1,1.5,,1.4,1.6,1.4,1.4,2,2.6,2.2,2.2,2.1,2.2,1.8,1.2,1.2,1,1.5,1.2,2.2,2.1,2.1,2,2.1,1.8,2.1,2.1,1.2,2.1,2.2,2.3,1.8,1.8,1.8
99,2.3,1.8,1.8,4.9,2.4,1.9,1.6,1.3,1.8,1.9,1.8,1.6,1.5,1.4,1.5,1.5,3.3,1.4,2.7,4,5.1,4.4,4,3.7,2.9,3.9,3.6,3.9,3.5,3.7,3.8,4.5,4.2,4.7,4.6,3.3,4.2,2.7,3.4,3.5,3.1,2.5,2.5,3.8,2.7,2.8,2.5,2.5
100,0.8,,2.4,2,3.5,2.2,2.3,2.5,1.8,1.7,1.9,2.4,2.7,2.3,2.5,2.3,3.4,3.5,2.1,1.5,1.4,1.5,2,3.1,2.1,4.2,4.4,4.1,2.7,2.6,1.9,2.7,3.2,2.3,2.2,1.9,1.8,2.2,2,2.2,3.8,4.6,4.9,3.6,3.9,3.9,3.3,2.5
101,1.1,0.7,0.7,0.9,0.8,0.8,,,,,1.2,1.1,1.2,1.3,1.7,2.4,1.6,1.5,2.2,2.6,1.9,1.8,2.1,1.5,1.4,1.6,1.2,1.5,1.4,1.7,2.2,1.6,1.2,1.1,1.6,1.4,1.7,1.8,1.7,1.5,1.4,1.4,1.6,1.7,1.9,1.9,1.6,0.9
102,2.2,1.1,1.2,0.9,1,1,1,1.1,1.1,1.2,1.1,1.2,0.3,0.6,1.3,1.8,1.2,0.9,,1.9,1.2,0.8,1.2,0.8,1.3,4,3.1,2.2,2.2,2.8,2.8,3.8,2.1,2.3,3.2,2.1,1.9,1.4,1.3,1,1.4,1.1,1,1.7,1.1,0.5,0.7,1.2
103,1.6,2.9,2.4,2,2.5,2,2.1,2,2.3,2.2,2.7,2.7,4.2,3,3,2.6,2.7,,2.6,2.8,2.6,2.6,2,2.1,2.4,2.2,2.2,2.5,2.4,1.9,2.4,2.5,3.1,,2.7,3.1,3.8,3.6,,3.9,3.8,,4.1,4.9,,3.7,4.5,
104,0.7,1.6,1.6,1.7,1.9,2.2,1.9,1.7,1.6,1.6,1.4,1.8,2.2,2.1,1.5,2,2.2,1.7,1.4,1.3,1.6,2,2,2,2,1.8,1.9,1.7,1.5,2,1.8,1.3,1.4,1.3,1.5,1.5,1.8,2,1.4,1.3,2.7,1.7,1.6,1.3,1.8,3,1,1
105,1.1,0.8,0.7,0.9,0.7,,,0.7,0.9,0.9,1,1.1,1.4,1.2,,1.3,1.7,1.1,1,2.4,1.6,1.8,1.3,1.1,2.5,1.3,1.3,1.5,,,,2.3,2.2,,1.6,1.4,1.4,1.4,1.4,1.3,1.4,1.4,1.4,1.4,,1.5,1.4,1.3
106,1.6,1.2,1.1,1.3,1.3,1.7,1.9,1.4,1.3,1.3,1.2,1.4,1.4,1.6,1.5,1.5,1.4,1.5,1.5,1.2,1.6,1.8,2,2.4,2.3,2,1.6,1.6,1.5,1.8,2.4,3,1.7,1.7,1.6,1.5,1.5,1.3,1.5,1.6,1.6,1.3,1.5,1.3,1.6,1.6,1.5,1.2
107,1,,0.9,0.9,0.9,1.6,1.4,,1.4,1.7,1.7,1.7,1.4,1.3,1,1.4,1.5,1.1,0.7,0.6,1.2,1.9,1.9,0.5,1.2,,6.8,2.4,2.6,1.8,2,2.1,2.1,2,2.7,2,1.5,1.3,1.3,1.1,1.6,1.4,2.1,2.6,1.6,1.2,1.1,2
108,1.1,1.2,2.9,1.6,1.9,2.1,,1.1,1.2,,1.3,1.3,3.5,5,5.2,5.7,6.7,6.7,5.5,3.9,3.1,3.1,1.3,2.2,3,3.1,2.9,3.2,3.7,4.4,2.6,1.7,1.1,2.3,1.6,1.2,0.9,0.9,0.8,0.9,1.2,1.1,0.7,1.8,1.9,1.7,1.6,1.3
109,0.8,1.2,1.1,0.4,0.6,0.9,1,0.9,0.9,1.4,1.6,1.7,2,2,1.7,1.8,2.6,1.7,1.4,1.9,1.9,1.5,2.2,2.5,2.2,1.9,1.3,1.7,1.4,1,1.4,1.3,1.6,2,1.9,2,1.7,1.6,1.7,2.2,2.1,2.1,1.7,1.6,1.8,1.6,1.4,1.5
110,3.8,0.8,1.1,0.8,0.9,1,1.1,0.8,0.9,1.1,1.1,1.1,0.9,0.7,0.6,1.2,1.5,1.2,0.8,1.1,1.2,0.9,1,1.3,1.1,1.9,1.1,1.1,1.1,1.2,3.4,1.8,1,2.4,1.3,0.8,0.8,0.8,0.8,0.9,0.9,0.8,0.8,1,0.9,1.1,0.9,1.1
111,2.1,3.7,4,5.6,4.6,4,5.4,3.1,3.3,4.8,3.5,3.3,3.5,3.3,,3.5,2.7,,3.2,2.5,2.9,3.2,2.6,4.4,4.7,3.3,4,3.4,2.7,4,4.2,4,2.8,3,3.5,2.9,2.8,2.5,3.5,3.8,,2.1,,3,2.1,2.3,2.2,
112,1.2,2.2,1.8,2.6,2.8,2.4,1.8,2.2,2.4,2.7,2.5,2.3,2.4,2.4,2.3,2.1,2,2,,2.1,2.3,2.4,1.6,1.8,1.9,2.4,2.2,2,2.1,2,2.1,3.3,3.3,2.5,2.3,2,2.4,2.3,2.3,3,3.5,1.5,2.3,2.5,2.5,2.1,1.9,2
113,1.5,2.1,1.5,1.9,1.3,1.9,1.9,1.2,1,0.9,1.5,2,1.5,1.9,2.2,1.3,0.9,1.3,1.8,1.2,1,0.9,2.5,3.1,3,3.7,3.3,2.6,2.3,2.5,2.4,2.4,2.4,3,2.6,2.3,2.6,2.9,4,4,2.7,,2.4,2.5,,2.4,2.1,1.6
114,1.8,1.4,1.3,1.2,1.6,1.7,2,1.8,1.8,1.9,,1.5,,,2.5,1.7,1.9,1.6,1.9,,1.7,1.7,2.1,1.9,1.6,2.1,2,,,2.1,,1.6,2,1.8,1.9,,1.7,1.9,1.7,,1.6,1.4,1.3,1.2,1.1,1.5,,1.3
115,0.6,1.9,,,2.1,1.6,1.8,1.6,1.6,1.6,1.8,1.6,1.8,1.5,1.8,2.1,2.4,2.4,2,4.5,2.1,2,,,2,,2.1,1.7,1.4,,1.3,,2.4,2.2,4.2,2.9,,,2.1,2.1,1.4,1.9,1.5,,1.6,1.7,1.9,2.5
116,0.9,0.6,0.7,0.6,0.5,0.6,0.5,0.4,0.5,0.6,0.7,0.8,0.8,0.8,1,0.9,1.5,1.5,1,0.7,0.9,0.6,0.9,2,,2.3,3.1,,2.9,3.3,3,0.9,,,2.4,1.6,,,,1.6,1.9,1.7,2.6,2.5,,,2,0.8
117,1.6,1.1,1.1,1,0.9,1,1.1,0.9,0.9,1,1,1.1,1.1,1.1,1.1,1.1,0.9,1.1,1.4,1.2,1.4,1.5,1.9,1.6,1.6,2.2,2.4,2.7,2.4,2.4,2,2.1,1.7,2,1.4,1.7,1.4,2.1,2.6,2.5,1.9,2.2,1.4,1.4,1,1.2,1.6,2.4
118,2.4,1.5,1.4,1.6,1.7,1.2,1.2,1.2,1.3,1.4,1.3,1.3,1.6,1.3,1.6,1.4,3.5,2.4,2.7,3.4,4.3,5.2,5,6.2,5,6,7.1,6.9,5.6,2.5,2.1,1.8,2,1.9,2.1,3.1,1.9,1.6,1.6,1.7,4.5,3.2,4.5,2.5,1.8,2.4,2.4,2.5
119,2,0.9,0.5,1,0.8,0.4,0.3,0.6,,0.6,0.9,0.7,0.6,0.5,0.5,0.5,0.4,,0.5,0.9,1.2,1.4,1.3,1.4,1.5,1.3,1.2,0.9,0.7,1,1.2,1,0.7,1,1.4,1.2,1.1,1.2,1.4,0.8,1.1,1.2,1,1,1.2,0.8,1,0.8
120,1.5,0.7,0.7,0.7,0.9,0.9,1.2,1,6.7,2.1,1.7,3.1,3.2,3.1,3.5,6.6,7.6,9.5,4.8,1.5,3.6,4,1.6,0.7,3,5.2,7.1,5.3,5.4,3.6,3,1.6,0.9,1.9,0.4,2.4,1.3,0.16,1.4,0.8,4.6,5.2,4.7,,1.3,1,1,0.5
121,4.3,2.2,0.8,1.2,0.9,1,1,0.9,0.9,2.7,1.7,1.1,2.1,1.4,1.8,0.4,1.8,4.9,2.4,4.2,3.2,1.3,1.8,2.2,3.6,0.9,1.2,1,2.1,1.2,2.4,0.9,4.1,3.7,0.8,2.1,0.4,0.03,0.2,0.7,0.4,0,0,0,0.5,4,2.2,2.5
122,5.2,1,1.2,1.3,1,2.3,2.9,2.3,4.8,4.7,3.2,4,3.4,3.8,5.7,4,3.5,3.4,3.9,3.9,4.6,4.4,4.1,3.1,5,4.5,3.2,2,1.7,1.9,4.6,4.2,3.4,5.8,5.1,5,4.1,0.16,2,2.5,1.9,1.5,1.2,0.8,0.9,0.9,0.9,1.7
123,4,,3.4,2.8,5,4.5,4.8,4.8,3.8,3.8,4,,4.3,3.7,3,3.8,,3.5,3.3,1.8,3.2,3.5,4,3.2,3.5,3,3.6,3.1,3.7,5.3,5.3,4.3,3.2,3.9,3.6,3.2,4,0.14,3.4,3.4,3.2,2.9,3.2,3.1,3.2,3.1,3.5,4.6
124,3.5,5.2,6,6.7,7.5,5.1,5.5,3.9,6.5,6.8,7.8,6.6,10.3,7.5,9.8,9.6,7.8,6.7,8.6,10.3,6.8,4,3.8,6.4,7.1,9.9,5.9,6.7,10.1,11.6,15.5,16.7,6.4,10.6,11,8.6,11.8,0.16,5.6,5.8,4.3,,3.7,3,3.1,5,5.3,3.9
125,4.3,4.8,3.9,3.7,3.5,3.7,,,,,4.2,3.8,3.5,4,3.4,3.7,3.7,2.1,3.5,2.5,2.7,3.1,3.5,3.1,2.6,2.1,2.2,2,2.3,4,3.7,4.1,5.3,5.6,4.6,3.9,3.9,0.09,4.5,4.6,4,5.3,4.7,3.8,3.4,2.7,3.5,2.9
126,4.4,3.7,2.7,2.4,2.7,3.5,2.2,3.6,3.1,3.5,3.5,2.2,3.4,4.2,2.1,1.8,2.3,2.4,,3.8,3.9,4,3.5,3.8,4.1,4.2,4.9,4.8,5.4,5.4,5.2,4.2,3.8,3.2,2.9,3.1,3.2,0.4,3.3,3.1,3,4,4,6.1,3.3,2.7,3.1,6
127,6.8,4.2,4,4.3,4.2,4.2,3.6,3.9,4.1,4.7,4.6,4.4,4.7,4,3.4,4.6,4.7,,4.2,4,4,3.6,3.4,3.1,4.1,3.7,3.4,2.9,2.9,2.9,3.4,3.7,3.9,,3.6,4.3,4.2,0.81,,4.3,4.3,4.4,4.3,4.3,4,4.4,4.2,4.1
128,4.4,4.4,4.8,5.9,5.3,5.1,5,5,6.2,7.7,8.5,8,7.2,7.6,,8.9,8.7,7.7,6.9,7.1,5.9,5.9,6,4.7,5.2,3.3,3.5,3.4,3.8,4.3,4.6,5.3,5.2,4.7,5.5,5.1,4.8,0.33,4.1,5,5.8,4.9,4.5,4.5,4.7,5,5.2,4.5
129,3.8,4.7,5.5,5.5,4.9,4.7,5.1,5.1,4.9,5.8,5.6,6.7,5.4,5.8,5.3,7.2,5.5,6.5,5.9,6.6,5.3,5.1,7.7,5.1,7.9,5.7,7.1,5.2,4.1,5.6,4.6,7.9,4.4,4.3,5.4,9.9,5.3,0.33,4.6,4.9,5.3,5.4,4.3,4.3,4.4,6.1,5.5,5.7
130,7.4,3.9,4.1,4.6,5.6,6,7.6,8.8,6.2,6,5.6,5.6,6.1,5.4,5.3,5.3,5.3,5.3,5.3,4.7,4.9,7.4,5.6,4.8,9,4.9,5.4,5.3,5.2,4.9,4.7,6.9,7.3,6.7,6,5.2,5.4,0.21,4.9,4.7,5.3,5,5.2,4.7,4.3,4.1,4.7,5.2
131,8.9,,3.3,3.1,3.2,3.1,2.8,,3,3.2,3.3,3.4,4.4,5,5.4,4.2,4.2,4.5,4.9,4.2,5.2,5.8,4.7,4.3,4.4,3.4,3.6,3.8,4.1,3.3,4.2,3.7,3.1,3.1,2.4,3.7,3.8,0.14,3,2.9,3.4,3.1,,3.1,3.2,3.1,3,4.1
132,3.9,4.7,3.7,3.5,5.2,5.7,,8.1,8,,5.7,6.1,5.7,6.7,,8.2,8.7,,6.7,7,7.3,6.1,7.4,6.7,5.2,11.6,12.1,10.6,10,11.2,8.5,7,6.6,6.9,6.3,5.8,5.9,0.17,5.9,5.9,6.1,5.8,4.8,4.7,4.8,4,4.4,3.4
133,6.8,,8.5,8.9,8.9,8.1,7.2,7.1,7.2,6.6,7,7.4,7.6,6.7,6.5,9,7.9,9.1,9.1,9.2,9.3,9.3,9.7,9.7,9.2,14.6,12.5,10.9,12.8,12.8,13.6,10.3,11.8,11.5,11.5,10.8,11,0.24,10,8.8,8.7,8.5,8.2,8.1,8.5,9.4,8.3,8
134,2.3,7.3,7.9,7.8,7.2,6.4,7.1,8.9,9.7,11.8,15.3,17.2,18.6,18.8,19,17.9,18.1,,,17.4,17.3,17.2,,,,11.4,11.6,12.3,15.3,14.3,,15.9,14.6,14.4,13.8,,12,0.21,8.8,10.4,,,9.3,10.8,,9,10.4,7.8
135,3.1,,6.1,5.4,4.9,3.5,3.8,4.7,5.8,4.7,5.4,5.2,9.9,6.8,5.6,11.8,11,6.4,,8.5,11.1,7.7,6.1,3.4,2.8,8.1,9.2,10.6,8.9,,10.9,15.6,,,15.4,,13.7,0.27,9.4,9.2,,,,13.7,13.1,13.2,9.5,
136,1.8,2.4,2.5,2.2,2.2,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.1,1.8,1.8,0.7,4.1,2.3,2.2,2.9,2.1,2.2,2.1,1.5,1.8,2.8,2,1.8,1.6,1.8,,1.7,0.9,1.9,4.6,,4,0.13,4,3.2,,,,3.5,,3.3,3.6,
137,2.8,2.4,2.3,2.5,2.3,2.3,2.3,2.4,2.2,2.5,2.2,1.9,1.8,2.3,2.3,2.3,2.4,2.4,2.3,2,1.8,1.9,,,2,2.6,2,2.5,2.5,,2,2.1,,2.2,2,3,2.7,0.16,2.2,1.6,1.8,2.3,1.9,2,2.1,2,1.9,2
138,1.8,1.6,2.2,2,0.9,1.6,1.6,0.9,1.3,1.4,,2,,,4.4,3.1,3.6,1.5,2.1,,2.7,2.1,1.5,1.5,,1.7,1.8,,,1.2,1.8,1.9,2.1,,2.2,2.1,,0.09,,,1,1.7,2.1,2.6,11.9,2.4,,2.9
139,3,3,,,2.1,2.6,2.4,2.4,2.2,4.8,3.4,2.7,1.9,2.4,1.8,2.2,2,2.2,2.9,2.8,3.1,3.5,3.7,2.6,0.7,,2.4,2.9,1.6,1.5,1.6,,3.3,1,0.8,0.8,2,,0.4,0.7,0.8,1.2,0.9,,0.9,0.9,2.1,4.4
140,3.1,1.8,1.7,1.9,1.9,2.2,1.9,2.4,1.9,2.1,2.4,1.7,1.9,2.2,2.2,2.1,2.1,1.8,2,1.7,1.4,1.3,1.5,1.5,1.8,4.4,2.7,2.4,1.3,1.3,1.1,1.3,1.6,1.5,1.2,1.9,2.4,,2.1,1.9,1,3.2,2.2,1.7,1.9,1.5,1.6,1.5
141,0.6,2.6,2.8,2.3,2.7,2.1,2,2.1,2.2,2.6,2.8,2.8,2.9,3.9,2.6,2.5,2.5,,2.4,2.3,2.4,2.2,2,2.1,2,2.6,2.3,2.3,2.3,2.1,2,2.4,2.6,2.9,2.9,3.2,3,0.31,2.8,2.6,2.4,2.2,2.3,2.7,3,3.5,3.5,3.5
142,2.7,3.9,3.5,3.1,1.7,1.1,1.1,1.9,1.8,1.2,1.5,1.4,1.4,2.4,1.9,1.8,1.8,1.6,1.4,2.4,2.3,2.2,2.1,1.5,2.3,2.1,1.1,3,2.5,2.1,2.5,1.4,4.8,4,3.5,3.8,4.2,0.14,5.6,5.1,4.4,4,4.3,4.4,3.9,3.6,3.4,3.6
143,3.8,0.6,0.5,0.3,1,1.3,1.2,0.8,,1.1,1.2,1.5,1.7,1.3,0.8,0.7,1.2,1.3,0.5,0.8,0.7,1.1,1.2,1.2,1.2,1.2,1.3,1.1,1.3,1.3,1.3,1.1,0.2,1.2,1.1,1,0.9,0.02,0.8,0.5,0.9,0.6,0.4,0.4,0.3,0.3,0.2,0.7
144,3.2,3,2.2,1.8,1.8,2.6,2.6,2.2,2.6,3.1,2.7,3.3,1.9,1.9,4.1,3.6,1.9,2,1.6,2.7,1.9,2,1.8,2.8,2.9,4.1,4.1,5,5.2,4.9,4.7,4,5.6,3.3,3,2.5,2.2,2.4,2.6,3.9,3.8,4.3,4.2,,3.7,3.7,3.7,3.4
145,10.1,3.6,3.8,3.5,2.9,2.9,3,3.3,3.1,3.1,3.2,3.4,2.8,2.7,3.6,4.3,4.3,4.2,4.1,4,4.3,5.5,4.3,2.8,4.2,3.7,3.7,5,4.5,4.6,4.5,3.3,3.6,3.2,2.7,1.7,2.7,3.4,4.1,4.3,4.6,4,4,3.2,2.3,2.9,3.3,4.2
146,,3.5,3.5,3.4,3.4,3.2,3.3,3.2,3.2,3.3,3.5,3.8,3.4,3.4,3.3,3.3,3,3,3.3,3.5,3.4,3.6,3.4,3.8,3.7,3.1,2.6,3.4,3.3,3.3,3.3,2.5,3.6,3.6,2.7,3.3,3.2,3.7,3.4,3.2,3,2.9,3.2,3.3,2.5,3.4,3.5,3.2
147,,3.5,3.5,3.5,3.5,3.6,3.4,,,,,3.5,3.2,2.8,,2.9,3.1,3.2,3.8,3.7,3.9,3.9,3.8,3.9,3.3,3.1,3.5,3.9,3.5,3.2,3.2,3.8,3.1,2.4,2.3,3,3.4,2.9,3.3,2.3,3.6,2.6,3.3,3.5,2.2,2.3,2.3,3.6
148,,8.9,9.1,9.3,12.6,8.7,8.6,8.6,9.7,9.7,11.6,11.9,11.3,10.5,9.2,7.8,8.8,7.8,7.8,9.4,9.4,10,10,10.1,7.7,5.5,6.8,13.9,13.4,16.7,,14.1,10.8,7.8,8.7,10.2,11,8.6,8.2,8.1,7.9,8.3,6.6,5.1,7.3,9.1,9.4,9
