43,10.8,,10.4,11.2,,11.1,10.8,,,9.33,8.89,8.35,8.23,8.43,8.38,6.57,5.43,6.02,7.59,6.26,5.79,5.5,6.36,,3.98,3.71,3.73,2.03,5.65,,6.75,7.34,7.3
44,8.56,8.45,,8.41,8.13,7.7,9.07,8.92,8.27,7.71,6.98,6.85,6.67,7.17,6.5,6.05,5.29,5.6,5.97,5.67,5.74,5.13,6.06,4.04,3.89,4.02,3.82,2.94,3.5,,5.75,6.73,6.69
45,,9.62,,,9.74,9.6,9.44,8.89,9.91,,,,,,8.68,,,,,,,,,6.69,,,7.05,6.15,,4.95,,,
46,7.01,6.79,6.33,,7.31,7.1,7.11,7.48,,7.62,7.38,8.22,8.51,,,5.93,,4.71,,,2.24,7.35,6.93,6.13,4.76,5.57,,,4.45,,,6.97,8.09
47,10.2,,9.86,,11.9,12.4,,12.1,10.6,,9.62,9.78,8.84,,7.36,,,5.1,,,5.74,,5.33,,,5.73,5.68,6.36,,5.37,,,
48,9.41,,,,,9.35,,,,10,,,,7.15,,,7.65,,7.42,6.35,7.25,8.2,7.97,7.49,,,,,,5.83,7.86,,
49,8.08,7.13,,7.27,6.84,7.03,7.66,5.96,5.91,5.32,4.44,4.59,6.73,,7.97,5.32,,7.8,,,3.2,1.87,2.01,2.79,4.45,2.71,2.02,2.68,7.13,7.45,,8.06,8.15
50,7.4,6.03,7.1,8.84,8.48,7.25,5.77,8.78,,,,,,8.37,,,9.97,,5.02,3.75,10.6,,4.51,5.29,,,8.32,6.3,,,7.12,,
51,11.9,,8.44,,,9.99,,,13.3,,11.3,10.2,10.2,10.2,9.03,9.14,9.19,7.72,7.39,7.39,,,,7.38,7.13,6.83,,,8.22,,8.55,8.81,8.63
52,10.4,,,,,11.6,,,11,11.8,12.1,11.6,13.3,11.4,8.94,9,8.6,9.85,,9.37,8.92,9.4,9.73,,8.77,9.11,,,8.85,8.9,8.51,9.89,9.64
53,8.38,,,,,9.09,,,,,14.1,,12,,,14.4,,12.7,,,,,,,10.2,10.1,10.4,9.25,6.61,,,9.73,8.71
54,10.1,,,,,11.8,,,12.4,11.5,,,,12.3,10.4,,10.7,,8.3,6.26,12,11.3,9.9,,,,,,,6.03,7.72,,
55,6.81,,,,,7.88,,,7.33,6.86,6.22,5.94,5.18,11.6,4.32,2.79,3.93,2.38,2.47,1.36,2.1,6.88,4.04,,4.02,3.31,3.01,4.78,6.56,7,7.57,,
56,8.97,,,,,,,,,,,,,,,,,,,,,,,6.2,6,5.56,,,3.12,,,12.1,9.25
57,9.64,,,,,12.4,,,11.8,11.7,10.7,10.7,9.95,11.6,9.03,11.1,11.4,11.2,8.85,8.56,8.38,7.97,,8.52,6.72,7.45,,,6.04,5.87,,8.07,
58,14.1,12.3,,,,12.9,,13.3,,8.61,9.17,9.58,8.97,8.84,8.79,8.99,9.05,8.74,8.6,7.62,7.04,7.08,6.35,,5.43,3.28,2.93,3.05,7.09,6.79,6.66,7.51,6.13
59,11.7,,,,7.75,8.45,,8.27,4.41,4.37,,,,3.98,2.42,2.39,2.5,3.97,3.92,5.25,3.95,1.89,3.47,3.69,3.64,,3.75,3.85,2.09,2.89,3.73,4.14,4.1
60,10.7,10.1,9.15,8.76,12.9,,13.3,11.8,10.2,11.2,10.9,11.4,11.7,8.78,8.82,10.5,10.2,9.21,7.26,8.43,7.24,5.34,4.64,5.72,,5.08,,,3.99,4.28,6.99,7.49,8.61
61,7.09,,,,,7.3,,,7.58,7.41,7.81,8.94,12.8,10.8,10.7,9.34,7.05,7.29,6.56,8.29,6.41,4.98,5.91,7.15,7.81,7.63,7.04,5.41,4.86,6.13,7.37,7.54,7.32
62,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,12.8,,,,,12.9,,,11.6,11.6,11.8,12.5,11.1,,10.4,11.3,,10.2,,,8.45,7.66,,,4.02,2.52,2.89,5.89,6.64,,,10.4,
64,13,10.1,8.39,8.54,,10.4,11.6,,10.5,,,,,,,,,,,,,,,10.3,,,,,,9.55,,,
65,10.6,,,,,9.94,,,11.3,12.3,14.8,4.99,7.27,9.88,7.62,,5.83,11,9.18,9.33,10.9,12.1,11.9,15.2,12.2,10.1,5.94,4.35,,7.27,,,
66,10.6,8.87,7.5,8.17,8.23,6.5,7.12,8.21,,9.34,10,8.18,8.95,8.6,,8.81,6.96,5.86,7.21,5.99,6.53,,8.91,12.2,6.8,7.05,6.86,4.48,6.96,9.38,9.55,9.14,8.48
67,,,10.4,14.8,,11.1,11.1,12,7.91,7.18,9.6,10.4,11.5,9.91,9.36,11.6,9.92,9.3,8.64,9,,9.96,,7.64,5.52,11.3,,4.17,5.01,9.07,11.1,10.3,9.61
68,11.1,11,,9.75,9.02,8.9,8.72,9.17,,,9.49,9.33,8.95,,7.86,8.14,,7.79,,,,,,7.97,7.96,8.2,8.11,7.77,7.88,8.03,,8.17,
69,11.5,,,,,11.3,11.1,11.3,,11.1,,,,,,,,,,,7.16,7.32,7.2,,,,,,,,,,
70,12,,,,,10.6,,,10.2,10.4,10.6,10.8,10.7,10.8,11,11.1,11,10.6,8.45,7.24,7.09,6.9,6.35,6.23,6.28,6.28,5.95,5.84,7.8,,7.89,8.25,8.52
71,10.7,10.8,10.6,10.9,10.9,10.9,11.4,11.2,11.6,12.4,11.7,12,11.8,10.9,8.62,8.11,8.8,9.49,8.44,7.06,8.14,7.02,8.27,6.19,6.54,7.16,6.72,6.99,7.4,8.06,7.95,8.55,8.71
72,10.5,10.8,10.9,11.5,11.8,11.7,11.8,11.5,,,,,,,9.46,,,,,,,,,7.61,,,7.28,6.94,,,,,
73,13.2,,,,,12.8,,,10.2,10.9,10.7,10.3,10.2,,,12.7,,11.2,,,6,5.53,6.29,,6.68,5.7,,,8.01,8.51,,8.69,8.49
74,11.6,,,,,13.5,,,,,13.8,13.8,13.7,,12.2,,,11.5,,,6.62,,6.14,5.42,,6.74,6.87,6.81,,10.2,,,
75,13.5,,,,,13.7,,,12.5,11.9,,,,10.8,,,7.61,,9.94,10.4,9.82,9.01,9.29,9.01,,,,,,12.1,8.45,,
76,,,,,,8.19,,,,,8.74,8.8,8.28,,7.99,8.01,,6.88,,,6.84,,8.07,7.28,6.95,6.77,,,5.91,,,7.02,7.32
77,,,,,,11.1,,,13.8,,,,,7.73,,,4.39,,9.34,10,,,,,,,,,,,6.05,,
78,15.7,,,,,16.1,,,12.6,8.35,8.76,,8.04,7.71,6.72,7.11,7.33,6.97,,6.33,6.69,6.48,6.85,,6.46,6.84,6.6,6.91,7.56,8.55,8.13,8.69,8.68
79,,,,,,11.7,,,,,,,,,7.29,,,,,,,,,,,,,,,,,,
80,12.2,11.6,,,,9.48,,7.76,9.8,9.45,9,8.58,8.26,8.53,7.52,7.14,8.58,8.86,4.65,8.24,6.48,7.26,7.09,,8.23,6.29,8.19,8.81,10.1,8.82,9.35,9.46,9.34
81,7.65,,8.03,,8.22,,,8.14,7.84,7.74,7.22,7.28,7.97,7.88,7.69,7.25,7.24,7.14,6.88,7.24,7,6.63,6.66,6.45,6.04,6.71,,,8.82,8.93,8.85,8.74,8.72
82,9.14,9.01,,8.39,8.85,8.85,8.95,9.02,8.91,,9.01,9.12,8.56,,8.59,8.09,,7.08,,,,,,7.62,7.51,7.63,,,8.5,8.21,,8.59,
83,,,,,,12.2,,,12.2,10.1,9.46,9.1,8.97,9.04,7.92,8.72,9.05,9.11,9.22,9.68,8.09,7.49,,,6.05,6.8,5.25,6.65,6.45,6.58,,6.51,6.89
84,8.48,,,,,10,,,,7.9,,,,7.23,7.63,6.84,7.27,7.9,6.87,7.56,6.12,6.48,6.55,6.75,5.56,,6.09,5.65,6.74,7.38,7.88,8.2,8.21
85,8.64,,8.41,,,9.15,,,8.8,8.27,8.15,8.22,8.23,8.28,8.01,7.62,7.32,7.39,7.28,7.19,6.91,6.67,6.51,6.3,,6.13,,,6.76,7.06,7.95,8.07,8.03
86,9.58,9.56,,9.95,,10.2,10.1,,10.7,10.2,9.74,9.4,9.2,8.58,8.35,8.25,7.86,7.74,7.9,7.91,7.43,7.2,7.02,6.35,5.12,4.98,4.43,4.29,6.24,,7.83,8.08,7.71
87,11.3,,8.24,,,7.23,,,7.83,9.71,,,,18.3,,,9.51,,8.76,8.62,6.96,6.51,7.26,,,,,,,,7.19,,
88,9.2,8.23,7.62,7.38,7.32,7.39,8.55,8.77,,,8.45,8.33,8.23,,7.89,6.99,,7.72,,,,,,,8.87,8.91,8.51,7.63,9.28,8.82,,9.18,
89,,,,8.99,,9.38,9.72,9.59,8.3,8.55,,,,,,,,,,,11.7,8,7.95,7.6,,,,,,8.35,,,
90,8.6,9.13,,8.97,8.84,10.8,9.54,9.55,9.41,,8.48,7.2,7.52,,8.34,,,7.04,,,,,,5.74,7.09,6.53,6.8,6.16,,7.52,,,
91,12.4,10.8,10.7,,10.9,10.9,10.9,10.5,10.3,10.8,10.2,9.92,9.39,9.28,,8.74,9.22,9.21,8.71,8.99,9.4,8.86,8.65,7.06,8.16,8.63,8.6,7.89,9.27,,9.77,10.3,10.5
92,10.8,10.3,10.8,,11.7,11.7,11,10.2,,10.1,10.8,10.7,10.6,10.2,9.21,8.27,8.62,9.19,8.65,8.24,8.32,,7.37,6.81,8.1,7.84,7.18,6.78,6.25,7.1,7.64,8.49,8.68
93,9.39,,,,9.26,9.42,,10.6,10.4,10.9,11.1,10.8,10.5,10.2,10.3,9.62,9.46,9.25,9.03,8.71,,8.5,,8.72,8.93,9.05,8.75,7.82,6.75,,8.03,8.06,
94,10.4,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,7.91,7.15,8.06,8.21,8.26,8.73,8.49,7.72,,7.67,6.93,7.26,7.33,,6.81,7.31,,6.64,,,5.61,5.15,4.59,4.8,5.13,5.21,5.87,5.19,5.24,6.57,,7.39,7.21
96,11.3,8.12,9.62,10.4,9.9,,14.6,12.5,9.24,8.82,9.46,9.43,8.84,8.68,8.37,8.1,7.6,7.31,7.67,6.56,5.71,5.94,5.5,5.84,6.07,5.55,5.45,5.6,7.05,,8.14,8.92,8.45
97,13.1,,,,,,,,13.7,12.9,,,,10.5,10.6,,9.92,,8.82,9.02,8.8,8.05,7.87,6.49,,,8.51,7.09,,6.73,6.6,,
98,7.46,,,,,13.3,,,,,10.2,12.5,11.1,,,9.55,,9.1,,,,,,,6.92,4.28,,,7.38,8.27,,8.6,8.05
99,9.22,,,,,9.11,,,9.57,10.6,9.13,8.18,7.62,,8.51,,,8.02,,,6.54,6.36,6.64,5.51,,5.96,6.14,6.41,,4.35,,,
100,9.84,,,,,9.93,,,,,,,,,,,,,,,6.88,,6.84,6.29,,,,,,,,,
