0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,41,42,44,45,46
97,0.41,,,,,0.25,,,0.22,0.17,,,,0.12,0.1,,0.08,,0.1,0.19,0.09,0.05,0.08,0.21,,,0.05,0.08,,0.49,0.46,,
98,0.65,,,,,0.33,,,,,0.38,0.43,0.24,,,0.3,,0.23,,,,,,,0.15,0.14,,,0.1,0.17,,0.28,0.34
99,0.57,,,,,1.02,,,0.73,1.15,1.45,0.78,0.57,,0.28,,,0.37,,,0.68,0.7,0.51,0.26,,0.17,0.15,0.14,,0.2,,,
100,0.1,,,,,0.47,,,,,,,,,,,,,,,0.27,,0.21,0.15,,,,,,,,,
101,0.15,,,,,0.12,,,0.16,,0.17,0.13,0.2,0.18,0.19,0.18,0.16,0.2,,0.18,,,,,0.07,0.08,,,0.08,,0.07,0.06,0.09
102,0.29,,,0.14,,0.15,0.14,,,0.17,0.16,,0.14,,,,,0.11,,,0.14,0.08,0.14,,,0.23,0.24,0.23,,0.04,,,
103,1.13,,,,,,,,0.29,,,,,2.2,1.26,,3.08,,2.06,2.21,,,,,,,,,,,0.58,,
104,0.15,0.14,,,,0.16,,0.13,0.13,0.14,0.15,0.15,0.16,0.16,0.1,0.14,0.13,0.19,0.08,0.12,0.2,0.06,0.04,,0.04,0.03,0.08,0.1,0.05,0.07,0.14,0.06,0.06
105,0.31,,0.3,,0.4,0.39,,0.36,0.36,0.46,0.58,0.79,0.54,,0.39,0.32,,0.54,,,0.18,0.19,0.3,0.23,0.26,0.24,,,0.19,0.18,,0.23,0.3
106,0.15,0.13,,0.15,0.13,0.11,0.11,0.12,0.13,,0.14,0.15,0.14,0.15,0.14,0.12,0.15,0.11,0,0.12,,,,0.11,0.14,0.11,,,0.12,0.13,,0.14,
107,0.1,,,,,0.06,,,,0.08,0.12,0.08,0.09,0.07,0.05,0.07,0.1,0.07,0.04,0.06,0.04,0.03,,,0.03,0.03,0.09,,0.09,0.08,0.09,0.1,0.09
108,0.14,,,,,0.12,,,0.13,0.08,,,,0.12,0.1,0.12,0.12,0.13,0.09,0.08,0.06,0.06,0.05,0.06,0.1,,0.11,0.12,0.2,0.22,0.13,0.16,0.25
109,0.11,,0.16,,,0.21,,,0.18,0.18,0.2,0.17,0.2,0.1,0.12,0.15,0.17,0.16,0.17,0.24,0.09,0.09,0.31,0.4,,0.15,,,0.22,0.19,0.14,0.19,0.18
110,0.02,0.02,,0.02,,0.02,0.02,,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.04,0.03,0.04,0.03,0.11,0.05,0.05,0.14,0
111,0.24,,0.24,,,0.2,,,,0.16,,,,,,,,,,,0.07,0.06,0.07,,,,,,,,,,
112,,0.12,0.11,0.09,0.12,0.09,0.13,0.1,0.09,,0.08,0.1,0.08,,0.07,0.07,,0.06,,,,,,,0.09,0.09,0.1,0.09,0.11,,,0.13,
113,0.19,,,0.3,,0.45,0.35,0.23,0.18,0.21,,,,,,,,,,,0.22,0.17,0.18,0.17,,,,,,0.16,,,
114,0.16,0.16,,0.14,0.15,0.12,0.12,0.1,0.2,,0.1,0.11,0.08,0.17,0.16,,0.29,0.3,0.23,0.19,,,,0.3,0.29,0.29,0.43,0.7,,0.26,0.23,,
115,0.14,0.08,0.07,,0.11,0.09,0.08,0.08,,0.06,0.11,0.18,0.27,0.16,,0.12,0.14,0.13,0.13,0.11,0.07,0.15,0.07,0.08,0.13,0.12,0.11,0.12,0.15,0.06,0.11,0.07,0.08
116,0.09,0.18,0.15,,0.09,0.08,0.11,0.19,0.15,0.16,0.16,0.14,0.14,0.13,,0.04,0.04,0.02,0.2,0.03,0.02,,0.05,0.01,0.01,1.62,1.97,1.9,0.14,0.19,0.13,0.1,0.11
117,0.15,,0.12,,0.14,0.13,,0.12,,0.14,0.13,0.13,0.16,,0.12,0.11,,0.09,,,,0.11,,0.13,0.13,0.11,0.13,0.13,0.16,0.15,,0.15,
118,0.04,,,,0.07,0.07,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.11,0.12,,0.14,,0.15,0.15,,0.14,0.16,0.16,0.13,0.13,0.12,0.12,0.13,0.14,0.12,0.11,0.11,0.11,0.12,0.13,0.14,0.14,0.13,0.14,0.15,0.17,,0.32,0.37,0.35
120,0.1,0.12,0.11,0.12,0.13,0.11,0.09,0.08,0.09,0.1,0.19,0.14,0.16,0.18,0.18,0.17,0.2,0.21,0.2,0.2,0.18,0.19,0.3,0.26,0.33,0.19,0.2,0.17,0.11,0.15,0.15,0.15,0.15
121,0.07,,0.07,,0.09,0.08,,0.07,,0.07,,,,,0.11,,,,,,0.06,0.11,0.13,,,,0.51,0.16,,,,,
122,0.25,,,,,0.19,,,0.24,,0.19,0.17,0.2,,,0.28,,0.23,,,,,,,0.17,0.15,,,0.1,0.09,,0.1,0.11
123,0.14,,,,,0.16,,,,0.16,0.17,0.16,0.15,,0.17,,,0.15,,,0.13,0.12,0.13,0.16,,0.17,0.27,0.33,,0.21,,,
124,0.27,,,,,0.32,,,0.41,,,,,0.75,,,0.2,,0.46,0.93,0.65,,0.46,0.23,,,,,,0.19,0.23,,
125,0.37,,,,,0.1,,,,0.23,0.14,0.17,0.23,,0.28,0.3,,0.23,,,0.11,0.13,0.1,0.07,0.09,0.08,0.1,0.21,0.13,,,0.18,0.17
126,0.58,,,0.43,,,0.36,,0.38,,,,,0.62,,,0.45,,0.37,0.31,0.31,,0.3,0.39,,,,,,,0.31,,
127,0.7,,,,,0.74,,,0.67,,0.66,0.94,0.94,0.62,0.76,0.72,0.62,,0.27,0.29,,,,,0.44,0.58,,,0.29,0.22,0.26,0.18,0.31
128,0.94,1.25,,,,1.22,,,1.28,0.9,1.1,1.53,1.57,1.45,1.35,1.32,1.13,1.29,,1.02,0.37,0.78,1,,0.9,0.9,0.58,0.68,0.41,,0.41,0.44,0.58
129,0.85,,,,,1.04,,0.52,,,0.83,,1.16,,,1.75,,0.43,,,,,,,0.56,0.54,,,0.43,0.39,,0.27,0.21
130,0.36,0.54,0.57,0.31,0.35,0.22,0.21,0.21,0.21,1,,,,0.83,0.18,,0.51,,0.18,1.18,0.3,0.25,0.4,,,,0.22,0.26,,0.23,0.24,,
131,0.31,,,,0.3,0.25,,0.35,0.36,0.36,0.35,0.35,0.3,0.18,0.16,0.28,0.11,0.24,0.28,0.27,0.29,0.21,0.19,0.26,0.29,0.37,,,0.3,,0.18,0.19,0.12
132,0.26,,,,,0.26,,,0.2,,0.07,0.06,0.04,,0.06,0.03,,0.04,,,,,,0.14,0.19,0.49,,,0.25,0.36,,0.42,0.23
133,0.21,,,,,0.24,,,0.23,0.3,0.21,0.22,0.25,0.32,0.32,0.34,0.43,0.46,0.32,0.32,0.34,0.3,,,0.49,0.43,0.41,0.61,0.31,0.31,,0.48,
134,0.37,0.48,0.42,0.35,,0.34,0.34,,,0.31,0.51,0.72,0.52,0.73,0.79,1.16,0.77,0.4,0.43,0.3,0.49,0.2,0.2,0.28,0.31,0.44,0.27,0.21,0.17,0.25,0.24,0.23,0.32
135,0.35,,,,,0.4,,,0.43,0.41,,,,0.31,0.31,0.41,0.47,0.58,0.36,0.14,0.11,0.24,0.33,0.31,0.3,,,,0.11,0.11,0.22,0.22,0.22
136,,0.66,0.94,0.44,,0.26,0.28,,0.38,,,0.41,0.31,0.5,0.2,0.27,0.23,0.17,0.86,0.2,0.35,0.25,0.25,0.18,,0.24,0.2,0.21,0.23,0.15,0.11,0.07,0.09
137,0.15,,,,,,,,,0.24,0.62,0.3,0.28,0.17,,0.26,0.34,0.29,0.28,0.32,0.29,0.31,0.27,,0.14,0.31,,,0.78,0.49,0.14,0.22,0.41
138,0.26,0.07,,0.2,,0.11,0.11,0.06,,,,,,,0.1,,,,,,,,,,,,0.71,0.52,,,,,
139,0.5,0.48,,,0.41,0.44,,0.47,0.48,0.47,0.47,0.47,0.48,,,0.46,,0.43,,,0.66,0.71,0.7,0.64,0.6,0.54,,,0.4,,,0.36,
140,0.41,0.38,0.42,,0.47,0.45,0.42,0.36,0.4,,,,,,0.25,,,,,,,,,0.27,,,0.33,0.44,,0.12,,,
141,0.28,0.26,0.3,,0.2,0.2,0.2,0.24,0.28,0.2,0.22,0.31,0.27,0.29,,,0.22,0.28,0.29,0.24,0.51,0.56,0.43,0.2,0.19,0.19,0.25,0.33,,0.2,0.18,,
142,0.28,,,0.35,0.22,0.23,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.05,,,0.04,0.05,,0.04,0.03,,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.09,0.06,0.05,0.06,,0.06,0.06,0.09,0.11,0.1,0.1,0.09,0.08,0.13,0.18,0.19
144,0.24,0.23,0.23,,,0.23,,,0.22,0.24,0.24,0.25,0.24,0.25,0.26,0.19,0.21,0.22,0.21,0.21,,0.18,,0.14,0.16,0.17,0.19,0.17,0.29,0.28,0.33,0.25,0.21
145,0.26,0.27,0.27,0.27,0.27,0.27,0.26,0.27,,,0.27,0.27,0.27,,,0.24,,0.24,,,,,,,0.24,0.25,,,0.16,0.16,,0.2,
146,0.19,,,0.32,0.31,0.21,0.25,0.28,,0.18,,,,,0.3,,,,,,0.17,0.17,0.27,0.26,,,0.27,0.24,,,,,
